ID,Brand,Name,Original Price,Price,Category,site
21520229,Asos design,"Фиолетовое платье мини в горошек на пуговицах и поясом, с квадратным вырезом и подплечниками ASOS DESIGN",2890,2890,Платье,asos
21518432,Asos design,Черный топ с квадратным вырезом и сетчатыми рукавами ASOS DESIGN Hourglass,1790,1790,Топ,asos
21502589,Asos design,Черное боди с рукавами из сетки черного цвета с квадратным вырезом ASOS DESIGN,1590,1590,Боди,asos
21491492,Outrageous fortune,Розовая пижамный топ с V-образным вырезом Outrageous Fortune Plus,1090,1090,Топ,asos
21491489,Outrageous fortune,Серый пижамный топ Outrageous Fortune Plus,1090,1090,Топ,asos
21491486,Outrageous fortune,Темно-синий пижамный топ Outrageous Fortune Plus,1090,1090,Топ,asos
21485593,Asos design,"Серая меланжевая футболка с принтом ""USA"" ASOS DESIGN",1190,1190,Футболка,asos
21476836,New look,Черный джемпер с высоким воротником New Look,2290,2290,Джемпер,asos
21476820,New look,Серый джемпер с высоким воротником New Look,2290,2290,Джемпер,asos
21444554,Asos design,Серый меланжевый спортивный костюм с джоггерами и свитшотом из органического хлопка ASOS DESIGN,2890,2890,Костюм,asos
21419486,Asos design,Лонгслив в стиле oversized с принтом бледно-розовый тай-дай ASOS DESIGN Curve,1990,1990,Лонгслив,asos
21418068,Chelsea peers,Шорты для дома из плотного органического хлопка цвета морской волны Chelsea Peers,2290,2290,Шорты,asos
21405696,Asos design,Белое укороченное поло свободного кроя с длинными рукавами ASOS DESIGN Petite,1490,1490,Поло,asos
21393628,Asos design,Свободный топ со звериным принтом ASOS DESIGN CURVE,1590,1590,Топ,asos
21365852,Glamorous,Платье А-силуэта с заостренным воротником в смешанном цветочном принте Glamorous,3690,3690,Платье,asos
21362634,Asos 4505,Леггинсы с завязкой ASOS 4505 Tall ,1790,1790,Леггинсы,asos
21354738,Asos design,Чайное платье мини с цветочным принтом в зеленом и розовом тонах ASOS DESIGN Maternity,2390,2390,Платье,asos
21346558,Asos design,Кремовая oversized-футболка ASOS DESIGN Curve,1390,1390,Футболка,asos
21342564,Asos design,"Черное свободное платье мини с завязкой на горловине, оборками по нижнему краю и ярко-синим цветочным принтом ASOS DESIGN Maternity",2690,2690,Платье,asos
21318326,New look,Коричневая рубашка с тигровым принтом New Look,1990,1990,Рубашка,asos
21257808,Outrageous fortune,Голубой топ для дома с драпировкой Outrageous Fortune,1990,1990,Топ,asos
21142906,Dorina,Набор из трех стрингов черного цвета из переработанных материалов Dorina Fili,1590,1590,Набор,asos
21134708,Asos design,Oversized-поло мятно-зеленого цвета в стиле колор блок ASOS DESIGN,1990,1990,Поло,asos
21102908,Asos design,Синий oversized-свитшот из органического хлопка ASOS DESIGN Curve,1790,1790,Свитшот,asos
21102907,Asos design,Лиловый свитшот в стиле oversized из органического хлопка ASOS DESIGN Maternity,1790,1790,Свитшот,asos
21102905,Asos design,Oversized-худи бойфренда из органического хлопка темно-зеленого цвета ASOS DESIGN Curve,1990,1990,Худи,asos
21102792,Asos design,Коричневый свитшот в стиле oversized из органического хлопка ASOS DESIGN,1790,1790,Свитшот,asos
21102791,Asos design,Голубой свитшот в стиле oversized из органического хлопка ASOS DESIGN,1790,1790,Свитшот,asos
21102790,Asos design,"Лиловый худи ""super oversized"" в стиле бойфренд из органического хлопка ASOS DESIGN",1990,1990,Худи,asos
21102787,Asos design,Oversized-худи бойфренда из органического хлопка темно-зеленого цвета ASOS DESIGN,1990,1990,Худи,asos
21102785,Asos design,Желтый свитшот в стиле oversized из органического хлопка ASOS DESIGN,1790,1790,Свитшот,asos
21082702,Asos design,Светло-бежевый велюровый комплект одежды для дома из свитшота и леггинсов ASOS DESIGN Maternity,2690,2690,Свитшот,asos
21043601,Asos design,"Красный oversized-джемпер с принтом ""DEC 25th"" ASOS DESIGN",2390,2390,Джемпер,asos
21042681,Asos design,Cвитшот и джоггеры из органического хлопка шалфейно-зеленого цвета с контрастной окантовкой ASOS DESIGN Tall,3090,3090,Джоггеры,asos
20971215,Vero moda,Черная водолазка Vero Moda Petite,2190,2190,Водолазка,asos
20955501,Crooked tongues,Светло-бежевый свободный свитшот с цветочным принтом Crooked Tongues,3490,3490,Свитшот,asos
20924186,Asos 4505,Спортивный бюстгальтер с овальным вырезом ASOS 4505,1590,1590,Бюстгальтер,asos
20924173,Asos 4505,Спортивный бюстгальтер с овальным вырезом ASOS 4505,1590,1590,Бюстгальтер,asos
